Lead_ID,Client_Name,Company_Segment,City,Assigned_Agent,Lead_Date,Status,Response_Time,Interaction_Count,Target_Sales
CL-0528,CLIENT_528,a leading Utility company,cyberjaya,Agent_B,9/11/2024,Converted,21,25,3445.16
CL-2117,Client_2117,a regional Financial Institution,seremban,Agent_D,20-Jan-24,QUALIFIED,13.8 hours,8,2832.74
CL-2056,Client_2056,a major Telecommunications provider,Klang,Agent_C,20.02.2024,Contacted,47.0h,47,4310.7
CL-0448,Client_448,a private Manufacturing enterprise, Kuching,Agent_C,8/26/2024, Contacted,34.6 hrs,6,4760.82
CL-0792,Client_792,a Government Service provider, Cyberjaya,Agent_C,2/6/2023,NEW,48.0h,26,4215.82
CL-1870,Client_1870,a leading Utility company,Subang Jaya,Agent_D,5/4/2024, Converted,52.1 hours,9,1121.28
CL-2546,Client_2546,a regional Financial Institution,Klang,Agent_B,22/08/2023,Converted,50.9 hrs,2,3937.41
CL-0006,Client_006,a private Manufacturing enterprise,Seremban ,Agent_B,14-Apr-23,Conctacted,60.1 hrs,14,3489.41
CL-1920,Client_1920,a leading Utility company,cyberjaya,Agent_D,15/11/2023,QUALIFIED,10,11,2161.53
CL-0563,Client_563,a regional Financial Institution,ipoh,Agent_B,2/27/2023,Qualifed,1.0 days,-1,4585.95
CL-0114,Client_114,a major Telecommunications provider,Petaling  Jaya,Agent_D,1/6/2023,Contacted ,3.0 days,12,4463
CL-0429,Client_429,a Government Service provider,Kota Kinablu,Agent_A,15-Aug-23, Contacted,10,31,1399.16
CL-1473,Client_1473,a private Manufacturing enterprise,Kuching ,Agent_A,13/08/2024,Qualifed,54.2,42,3988.63
CL-0454,Client_454,a private Manufacturing enterprise, Subang Jaya,Agent_B,1/12/2024,Nw,0.9,31,4540.55
CL-0973,Client_973,a leading Utility company,petaling jaya,Agent_B,7/1/2024,New ,45.7 hours,46,3420.96
CL-2871,client_2871,a private Manufacturing enterprise,subang jaya,Agent_C,19/09/2024,Conctacted,17.7,24,1177.21
CL-2382,Client_2382,a major Telecommunications provider,Kota Kinaballu,Agent_B,3/28/2024,new,69,14,4324.62
CL-2410,Client_2410,a leading Utility company,Shah Alm,Agent_D,14/10/2024,Conctacted,1.4 days,5,2247.96
CL-2481,Client_2481,a leading Utility company,Malacca ,Agent_B,9/8/2024,Contactd,17.7 hrs,N/A,3279.55
CL-0088,Client_088,a regional Financial Institution,Johor  Bahru,Agent_A,10/26/2023,contacted,70.6 hrs,10,1874.14
CL-1917,Client_1917,a major Telecommunications provider,Malacca,Agent_A,25/08/2024,qualified,49.9h,45,1311.35
CL-1517,Client_1517,a regional Financial Institution,Kuchng,Agent_D,25/04/2024,QUALIFIED,18,N/A,4080.93
CL-2565,Client_2565,a major Telecommunications provider,Alor Setar ,Agent_B,26/03/2023,Qualifeid,10.5h,18,4946.26
CL-0778,Client_778,a Government Service provider,putrajaya,Agent_D,26-Oct-24, Converted,0.3 days,47,1007.61
CL-2740,CLIENT_2740,a private Manufacturing enterprise, Ipoh,Agent_B,13/07/2023, New,57,8,4879.41
CL-0834,Client_834,a private Manufacturing enterprise,Klang,Agent_C,13-Dec-23,Contacted ,26.9 hours,34,3143.69
CL-2920,Client_2920,a private Manufacturing enterprise,Kota Kinablu,Agent_A,02.09.2023, Contacted,0.4 days,26,3056.12
CL-0088,Client_088,a major Telecommunications provider,Johor  Bahru,Agent_B,10/26/2023,contacted,70.6 hrs,10,3844.39
CL-1244,Client_1244,a leading Utility company,Ipoh ,Agent_A,3/23/2024,Qualifeid,0.6 days,39,4392.37
CL-1478,Client_1478,a major Telecommunications provider, Kuala Lumpur,Agent_B,18.12.2024,converted,54.3,38,4480.76
CL-2586,Client_2586,a regional Financial Institution, Cyberjaya,Agent_D,27/02/2024, Qualified,2.7 days,7,4596.54
CL-0387,Client_387,a leading Utility company,Seremban ,Agent_B,17-Apr-23,lost,57,40,2098.45
CL-1189,Client_1189,a Government Service provider,kuchng,Agent_D,1/10/2023,New ,52,21,3374.98
CL-0826,Client_826,a Government Service provider,cyberjaya,Agent_D,15/11/2023,New ,43.6 hours,1,1165.55
CL-2937,Client_2937 ,a private Manufacturing enterprise,kota kinabalu,Agent_A,4-Jul-24,Contacted ,43.3,22,1919.18
CL-1093,Client_1093,a private Manufacturing enterprise,Kuala Lumpr,Agent_C,2/26/2023,Convereted,0.3 days,19,1099.12
CL-1494,Client_1494,a leading Utility company,Penang ,Agent_A,10-Sep-23, Converted,67.5 hours,49,3074.98
CL-0407,Client_407,a regional Financial Institution,Kuala Lumpur ,Agent_C,4/8/2024,Qualifed,53.4 hrs,36,2422.89
CL-2378, Client_2378,a leading Utility company,Kuching ,Agent_D,14-Nov-23,New,21,27,1160.04
CL-1090,Client_1090,a leading Utility company,KK,Agent_D,2/12/2024,contacted,33.9h,36,3693.1
CL-2327,Client_2327,a private Manufacturing enterprise,Petalingg Jaya,Agent_D,25-Aug-23,new,2.4 days,34,1246.41
CL-0768,Client_768,a leading Utility company,Shah  Alam,Agent_B,30/12/2023,CONVERTED,19.6 hrs,33,4247.87
CL-1828,Client_1828,a private Manufacturing enterprise, Ipoh,Agent_C,15/02/2024,CONVERTED,5.3,12,2975.96
CL-1076,Client_1076,a Government Service provider,malacca,Agent_D,21/06/2023,Converted,22,32,1531.51
CL-1820,Client_1820,a regional Financial Institution, Petaling Jaya,Agent_B,27/12/2024,NEW,19.1 hours,25,4729.81
CL-1583, Client_1583,a regional Financial Institution,Klang,Agent_B,15/10/2024,NEW,59.3 hours,4 interactions,3291.02
CL-0067,Client_067,a Government Service provider,Klang ,Agent_D,08.12.2024,qualified,32.5,15,2097.16
CL-1135,Client_1135,a major Telecommunications provider,cyberjaya,Agent_B,30/10/2024,NEW,47.7 hours,29,2894.19
CL-0050,Client_050,a leading Utility company,Malaka,Agent_D,12.06.2023,Contactd,18,50,4819.25
CL-0716,Client_716,a major Telecommunications provider,K.Lumpur,Agent_C,30/06/2024,Qualified,23.1h,16,4096.08
CL-1669,Client_1669,a major Telecommunications provider,Klanng,Agent_D,23.11.2024,NEW,0.9 days,38,2746.85
CL-2346,Client_2346,a leading Utility company,JB,Agent_C,11/14/2023, Converted,39.8,32,2823.69
CL-0904,Client_904,a Government Service provider,alor setar,Agent_D,11/5/2024, Qualified,43,34,1759.42
CL-0486,client_486,a private Manufacturing enterprise,alor setar,Agent_A,5/3/2024,new,2.4 days,1,1403.99
CL-0056,client_056,a leading Utility company, Cyberjaya,Agent_C,19.05.2023,New ,27.6 hrs,22,4463.49
CL-0682,Client_682,a leading Utility company,PJ,Agent_D,25/06/2023,Lost,2.8 days,31,1632.93
CL-2482,Client_2482,a private Manufacturing enterprise,shah alam,Agent_D,12/13/2024,contacted,21.4 hrs,6,2615.05
CL-1767,Client_1767,a private Manufacturing enterprise, Kuching,Agent_B,6/1/2024,CONTACTED,35.9,40,1842.78
CL-2242,client_2242,a major Telecommunications provider,Klanng,Agent_A,15/03/2024,new,51.9h,22,1625.25
CL-0465,Client_465,a major Telecommunications provider,petaling jaya,Agent_D,9/5/2023, New,2.5 days,50,4993.14
CL-2410,Client_2410,a Government Service provider,Shah Alm,Agent_C,14/10/2024,Conctacted,1.4 days,5,3574.56
CL-2369,Client_2369,a leading Utility company,Seremban,Agent_C,15/01/2024,NEW,63.9,28,4018.22
CL-1252,CLIENT_1252,a major Telecommunications provider,petaling jaya,Agent_A,4/24/2023, New,55,36,1624.59
CL-2456, Client_2456,a leading Utility company, Cyberjaya,Agent_D,6/30/2024,QUALIFIED,46.2h,35,2514.01
CL-1532,Client_1532,a Government Service provider,cyberjaya,Agent_B,10-Feb-24, New,65.1 hours,30,4656.14
CL-1957, Client_1957,a Government Service provider, Kuala Lumpur,Agent_C,8/21/2023,Converted ,2.3 days,45,3186.26
CL-0920,Client_920,a Government Service provider,KUCHING,Agent_B,22/06/2023,new,13.3,33,1888.09
CL-2194,Client_2194,a private Manufacturing enterprise,Kuching,Agent_B,1-Mar-23,Nw,0.6 days,38,2403.99
CL-1146,Client_1146,a private Manufacturing enterprise,Petaling  Jaya,Agent_B,6/9/2023,New ,54,29,3261.02
CL-0012,Client_012,a private Manufacturing enterprise,IPOH,Agent_B,15/09/2023,Qualified,2.1 days,50,4200.83
CL-1326,Client_1326,a regional Financial Institution,Seremban ,Agent_A,18-Jan-23, Qualified,38.1 hrs,34,4186.29
CL-2862,Client_2862,a regional Financial Institution,Klang ,Agent_D,24-Jul-24,Convereted,36.0 hours,36,2422.45
CL-1432,Client_1432,a private Manufacturing enterprise,Johor  Bahru,Agent_C,5/9/2024, Contacted,52,24,4674.75
CL-1015,Client_1015,a leading Utility company,alor setar,Agent_D,19-Mar-24,Contacted,1.0 days,45,4411.22
CL-1729,Client_1729,a private Manufacturing enterprise, Kuching,Agent_B,27/01/2023,Lost,63.6,20,1778.33
CL-2668,Client_2668,a regional Financial Institution,Ipho,Agent_C,10/12/2024,Los,58.3h,45,2422.89
CL-0747,Client_747 ,a leading Utility company,Cyberjaya,Agent_C,12-Jan-24,contacted,1.4 days,6,2206.97
CL-2440,Client_2440,a regional Financial Institution,kota kinabalu,Agent_B,09.07.2024,NEW,20.6h,38,4116.37
CL-1975,CLIENT_1975,a major Telecommunications provider,Peneng,Agent_D,10/2/2023,Nw,25.0h,37,2262.03
CL-0519,Client_519,a major Telecommunications provider,Kuala  Lumpur,Agent_D,4/1/2024,New ,56.7 hrs,6,3829.9
CL-0965,Client_965,a regional Financial Institution,Serembn,Agent_C,17.07.2023,Lost,2.8 days,47,1921.77
CL-1308,client_1308,a Government Service provider,kuchng,Agent_B,2/14/2024, Contacted,60.3h,42,3898.34
CL-1469,Client_1469,a leading Utility company, Cyberjaya,Agent_A,6/4/2024, Converted,36,22,2469.07
CL-0992,Client_992,a Government Service provider,Petaling Jya,Agent_A,29/08/2023,New,26.4h,8,3222.26
CL-1327,Client_1327,a leading Utility company,Klanng,Agent_D,7-Jan-24,QUALIFIED,12.4 hrs,11,2558.42
CL-0655,Client_655,a private Manufacturing enterprise,Johor Bahru ,Agent_B,26/12/2024,New,3.4 hours,29,4089.51
CL-0518,Client_518,a Government Service provider, Cyberjaya,Agent_C,2/25/2023, Contacted,39.1 hrs,45,3611.95
CL-2571,Client_2571,a Government Service provider,Petaling  Jaya,Agent_D,25-Sep-24,contacted,6.6,-5,4689.34
CL-0564,Client_564,a leading Utility company, Klang,Agent_D,9/3/2023,Contacted,24.7h,11,1795.77
CL-0109, Client_109,a private Manufacturing enterprise,Kuala Lumpur,Agent_D,08.11.2023, New,63.9 hrs,24,1451.02
CL-2409,Client_2409,a regional Financial Institution,ipoh,Agent_C,16/12/2024, New,2.5 days,20,1510.21
CL-2542,Client_2542,a major Telecommunications provider,Alor Setar,Agent_A,4-Jan-23,CONTACTED,4.7 hours,49,1864.38
CL-1287,CLIENT_1287,a private Manufacturing enterprise, Kuching,Agent_B,23/10/2024, Lost,1,43,3085.18
CL-2786,Client_2786,a major Telecommunications provider,Kuchng,Agent_D,4-Sep-24,Qualifed,18,44,4821.47
CL-0715,Client_715,a private Manufacturing enterprise,Klang ,Agent_D,9-Mar-24, New,15.8 hours,17,3182.39
CL-0928,Client_928,a regional Financial Institution,Klang,Agent_B,3/28/2023, Contacted,69.6 hrs,43,3447.87
CL-0877,Client_877,a major Telecommunications provider, Putrajaya,Agent_D,30/03/2024,new,46.5,27,4752.9
CL-0907,Client_907,a regional Financial Institution,Putrajaya,Agent_A,14/06/2023, Lost,16.3 hours,43,3519.15
CL-2455,Client_2455,a leading Utility company,cyberjaya,Agent_D,6-Jun-23, Lost,61.3 hrs,29,1973.8
CL-1297,Client_1297,a leading Utility company,Kota  Kinabalu,Agent_B,3/10/2023,QUALIFIED,2.3 days,33,4835.94
CL-1195,Client_1195,a regional Financial Institution,klang,Agent_B,18-Sep-23, New,7.9 hrs,17,1344.84
CL-1910,client_1910,a Government Service provider,Alor Setar,Agent_D,1-Apr-23,Contacted ,2.4 days,19,1652.47
CL-0532,Client_532,a Government Service provider,Seremban,Agent_A,7/22/2024,New ,64,47,2556.43
CL-2906,Client_2906,a major Telecommunications provider,Petalingg Jaya,Agent_B,2/1/2024,Qualifeid,1.2 days,20,4235.92
CL-0789,Client_789,a leading Utility company,Ipoh,Agent_D,27/05/2023,converted,4.0 hours,14,1629.95
CL-1677,Client_1677,a regional Financial Institution, Kuching,Agent_D,2/21/2024,Lost ,1.6h,7,3977.72
CL-1519,CLIENT_1519,a private Manufacturing enterprise,Shah  Alam,Agent_C,8/23/2023, Contacted,34.7 hrs,38,3258.57
CL-1344,Client_1344,a Government Service provider,Klang ,Agent_A,3/8/2023,Qualifeid,25.4 hrs,6,2295.3
CL-2795,Client_2795,a regional Financial Institution, Shah Alam,Agent_B,4-Feb-23, Contacted,52.4 hrs,19,2964.64
CL-1062,Client_1062,a leading Utility company,penang,Agent_B,10/31/2023,Contactd,62,14,3531.4
CL-2171,Client_2171,a Government Service provider,putrajaya,Agent_D,20.05.2023,New ,46.1 hrs,11,4257.29
CL-1507,Client_1507,a leading Utility company,Subang Jaya,Agent_C,2-May-24,Contacted,10.5,4,2162.27
CL-0541,Client_541,a leading Utility company,IPOH,Agent_D,16/05/2024,Converted ,31.1,25,4002.29
CL-1892,Client_1892,a leading Utility company,Penang,Agent_D,26/05/2023,Convereted,67,44,4191.26
CL-2835,Client_2835,a regional Financial Institution,Malaka,Agent_D,27.06.2024,qualified,25,40,3034.04
CL-0812,Client_812,a leading Utility company,Kuala Lumpur,Agent_D,19-May-24,Converted,28.8 hours,32,4769.54
CL-1218,Client_1218,a regional Financial Institution,Cyberjya,Agent_C,1/5/2024, Contacted,27.1h,3,1015.99
CL-0719, Client_719,a regional Financial Institution,Seremban ,Agent_D,29-Mar-24,new,66.8 hours,49,2920.13
CL-1568,Client_1568,a major Telecommunications provider, Shah Alam,Agent_A,9-Feb-23,QUALIFIED,18.7 hours,-4,4315.9
CL-2084,Client_2084,a major Telecommunications provider, Kuching,Agent_B,2-Jul-24,QUALIFIED,23,21,3616.55
CL-2902,Client_2902,a major Telecommunications provider,alor setar,Agent_B,12-Jan-23,new,63.3h,30,2307.96
CL-1348,Client_1348,a leading Utility company,Malacca ,Agent_D,2/12/2024,New,51,17,2506.13
CL-1010,Client_1010,a regional Financial Institution,Kota Kinabalu,Agent_B,14/03/2023,qualified,18.9h,49,3368.79
CL-1720,Client_1720,a private Manufacturing enterprise,Serembn,Agent_B,18-Aug-24,Contacted,6.6 hours,20,3711.97
CL-2882,Client_2882,a leading Utility company,Kuching,Agent_D,06.05.2023,NEW,59.5,-2,3976.55
CL-1955,Client_1955,a leading Utility company,Kota Kinablu,Agent_A,3/25/2024,New ,1.0 days,3,4258.64
CL-0444,Client_444,a major Telecommunications provider,Klanng,Agent_C,7/6/2023,Nw,25.0h,5,4841.67
CL-2876,Client_2876,a major Telecommunications provider,Johor,Agent_A,17/01/2024,Qualifeid,55,23,4374.57
CL-2840,Client_2840,a regional Financial Institution,penang,Agent_C,15/04/2024,Lost ,22.5 hrs,38,2100.5
CL-0345,Client_345,a leading Utility company,Petalng Jaya,Agent_B,11/3/2023,Contactd,2.1 days,34,3498.4
CL-0105,Client_105,a leading Utility company,Sha Alam,Agent_C,5/8/2024, Qualified,58.0h,10,2465.62
CL-2008,Client_2008,a Government Service provider,Pinang,Agent_D,27-Sep-23, Lost,15.4 hours,8 interactions,3924.96
CL-0557,Client_557,a private Manufacturing enterprise, Putrajaya,Agent_A,12/24/2024,Contactd,1.0 days,40,3343.53
CL-0561,Client_561,a private Manufacturing enterprise,Kuala Lumpr,Agent_C,3/12/2024,Conctacted,41.2,13,2266.06
CL-2046,Client_2046,a private Manufacturing enterprise,Pinang,Agent_C,21.09.2024,new,1.8 days,18,1795.24
CL-1752,Client_1752,a leading Utility company,Alor Setar,Agent_D,26/07/2023, Contacted,17.4h,37,3276.41
CL-0399,Client_399,a major Telecommunications provider,Kuala Lumpr,Agent_D,06.04.2024,QUALIFIED,10.1h,-5,4337.18
CL-1428,Client_1428,a major Telecommunications provider,johor bahru,Agent_D,8/4/2023,Contacted ,19.9 hrs,-2,3226.56
CL-2601,Client_2601,a Government Service provider,SHAH ALAM,Agent_A,2/10/2023, Contacted,2.3 days,49,2504.73
CL-2971,Client_2971,a regional Financial Institution,putrajaya,Agent_D,4/4/2024,NEW,39.0 hrs,49,3443.13
CL-1918,CLIENT_1918,a private Manufacturing enterprise,malacca,Agent_A,15/02/2023,Conveted,24.8 hrs,49,1714.43
CL-2689,Client_2689,a major Telecommunications provider,shah alam,Agent_B,8/4/2023,Convereted,23.2h,28,1615.02
CL-2102,Client_2102,a Government Service provider, Seremban,Agent_A,22/02/2023,new,53.8h,39,3098.05
CL-2734,Client_2734,a Government Service provider,Seremban ,Agent_B,20.04.2023,New ,39.6h,27,4992.11
CL-2879,Client_2879,a regional Financial Institution,cyberjaya,Agent_C,30/03/2024,contacted,7.8h,29,4611.62
CL-2466, Client_2466,a major Telecommunications provider,Pinang,Agent_A,4/1/2023, New,64.7,7,1663.79
CL-1478,Client_1478,a major Telecommunications provider, Kuala Lumpur,Agent_A,18.12.2024,converted,54.3,38,1281.91
CL-0776,Client_776,a major Telecommunications provider,Johor Bahru,Agent_D,10/8/2024,Conctacted,50.6 hours,21,2439.34
CL-1026,Client_1026,a private Manufacturing enterprise,kuchng,Agent_B,27/12/2023,converted,37.9 hours,12,3590.97
CL-0711,Client_711 ,a Government Service provider,Sha Alam,Agent_B,12/10/2023,Qualified,69.4h,4,2721.33
CL-2275,CLIENT_2275,a Government Service provider,Subang Jya,Agent_C,27/01/2024,qualified,2.9 days,32,1697.49
CL-0972,Client_972,a private Manufacturing enterprise,Malacca ,Agent_C,26/10/2023, Qualified,66.8 hours,4,1248.28
CL-2916,CLIENT_2916,a regional Financial Institution,Kuala Lumpr,Agent_D,4-Jun-23,NEW,1.0 days,38,3012.64
CL-2652,Client_2652,a major Telecommunications provider,kuchng,Agent_B,13.03.2024,Qualified,36.9h,9,2892.23
CL-0703,Client_703,a leading Utility company,Petalng Jaya,Agent_A,10/12/2024,CONVERTED,15.8 hours,19 interactions,2543
CL-1073,Client_1073,a Government Service provider,putrajaya,Agent_D,5-Dec-24,Nw,5.5 hrs,30,4163.07
CL-1549,Client_1549,a leading Utility company,ipoh,Agent_B,25-Aug-24,Contactd,17.3 hrs,11,2870.21
CL-0072,Client_072,a leading Utility company, Cyberjaya,Agent_D,16/04/2023,qualified,34.7 hours,4,2780.7
CL-2958,Client_2958,a major Telecommunications provider,Alor Setr,Agent_C,5/8/2023,Contacted ,57,19,1439.23
CL-1545,Client_1545,a private Manufacturing enterprise,PUTRAJAYA,Agent_B,2/22/2023, Converted,8.1 hrs,15,4934.59
CL-0861,Client_861,a major Telecommunications provider,Klanng,Agent_B,5/5/2023,New,36.6 hours,11,3331.27
CL-1128,Client_1128,a private Manufacturing enterprise, Cyberjaya,Agent_D,27/04/2023,Contacted,0.8 days,6,3094.72
CL-1407,Client_1407,a Government Service provider,Alor Setr,Agent_C,12/3/2023,New ,48.9 hrs,43,3967.88
CL-0625,CLIENT_625,a major Telecommunications provider,Shah Alm,Agent_B,1/3/2024,QUALIFIED,12.3 hrs,3,4402.3
CL-1777,CLIENT_1777,a regional Financial Institution,Putrajya,Agent_D,12/7/2023, Lost,1.1 days,32,4160.45
CL-2931,Client_2931,a major Telecommunications provider,alor setar,Agent_C,15.07.2024,new,63.6h,24,4724.69
CL-2730,Client_2730,a major Telecommunications provider,Penang,Agent_D,28/09/2023,Conctacted,10.9,29,1972.9
CL-1131,Client_1131,a Government Service provider,Alor Setr,Agent_D,28-Aug-24, Converted,2.2 days,28,1042.92
CL-1042,Client_1042,a leading Utility company,Kuala Lumpr,Agent_A,18/12/2023,CONTACTED,43.4,48,2543.51
CL-2469,Client_2469,a leading Utility company,KUCHING,Agent_B,9-May-23,Conctacted,71.8 hrs,2,2142.57
CL-2936,Client_2936,a Government Service provider,Seremban,Agent_C,1/22/2024,Qualifed,66.1h,42,3351.93
CL-1041,Client_1041,a leading Utility company,kuchng,Agent_A,18.11.2023,Converted ,21.9 hrs,41,1071.05
CL-2759,Client_2759,a Government Service provider,Cyberjya,Agent_A,4/11/2023,Los,45.8,12,4536.02
CL-1201,Client_1201,a regional Financial Institution,Malaka,Agent_D,29/10/2024,New ,61,28,2230.95
CL-1674,Client_1674,a Government Service provider,Cyber Jaya,Agent_B,6-Jan-24,CONVERTED,0.4 days,19,2310.21
CL-0010,Client_010 ,a Government Service provider, Putrajaya,Agent_A,7/5/2024,qualified,64.7h,9,3162
CL-0848,Client_848,a leading Utility company,ipoh,Agent_A,25/07/2024,CONTACTED,63.0 hours,1,2656.64
CL-0499,Client_499,a Government Service provider, Malacca,Agent_D,22/10/2024,converted,52.9,23,3668.1
CL-1714,Client_1714,a leading Utility company,JB,Agent_C,5-Feb-24,Converted ,1.7 days,22,3392.51
CL-1496,Client_1496,a major Telecommunications provider,Johor  Bahru,Agent_B,21-Sep-24,Qualifeid,45.9 hrs,19,2657.94
CL-2890,Client_2890,a major Telecommunications provider,kota kinabalu,Agent_B,30-Dec-24,Contactd,63,2,1716.73
CL-1656,Client_1656,a leading Utility company, Petaling Jaya,Agent_D,26.06.2024,Contacted,42.4h,47,2530.41
CL-2758,Client_2758,a Government Service provider,Shah Alam,Agent_D,26-Dec-23,QUALIFIED,51.0 hrs,21,2471.22
CL-0333,Client_333,a leading Utility company,Subang Jya,Agent_D,10/16/2024,Lost ,24.2,21,1739.78
CL-2615,Client_2615,a private Manufacturing enterprise,Malacca ,Agent_A,10-Nov-24,New,34.6,2,2757.36
CL-2742,Client_2742,a leading Utility company,Petalng Jaya,Agent_D,19/11/2024,Qualifed,0.9 days,33,2598.86
CL-2873,Client_2873,a leading Utility company,subang jaya,Agent_B,9/4/2023,Converted ,0.8 days,12,2014.86
CL-1088,Client_1088,a major Telecommunications provider,penang,Agent_D,15/08/2024,Qualified ,18.4h,20,3946.88
CL-2580,CLIENT_2580,a private Manufacturing enterprise,Peneng,Agent_A,04.05.2024,Nw,59,22,3838.36
CL-1520,Client_1520,a leading Utility company,Subang Jaa,Agent_D,20/07/2023,Los,3.9 hrs,11,1608.21
